Dátum;RMS X [mm/s];RMS Y [mm/s];RMS Z [mm/s]
17.08.2023 08:33:36;0,999;1,341;1,033
17.08.2023 09:33:39;1,172;1,462;1,063
17.08.2023 10:33:37;1,053;1,288;1,17
17.08.2023 11:33:37;1,057;1,446;1,02
17.08.2023 12:33:40;0,98;1,273;1,074
17.08.2023 13:33:37;1,007;1,304;1,054
17.08.2023 14:33:37;1,04;1,322;1,071
17.08.2023 15:33:37;1,114;1,474;0,986
17.08.2023 16:33:35;0,928;1,39;1,102
17.08.2023 17:33:34;1,014;1,316;0,93
17.08.2023 18:33:34;1,112;1,414;0,907
17.08.2023 19:33:35;1,126;1,305;1,149
17.08.2023 20:33:34;0,978;1,398;1,229
17.08.2023 21:33:37;1,028;1,555;0,997
17.08.2023 22:33:37;1,017;1,278;0,987
17.08.2023 23:33:38;1,01;1,396;1,113
18.08.2023 00:33:36;0,981;1,409;1,002
18.08.2023 01:33:37;1,05;1,431;1,054
18.08.2023 02:33:39;1,015;1,355;1,092
18.08.2023 03:33:36;0,958;1,352;0,942
18.08.2023 04:33:37;1,101;1,473;1,169
18.08.2023 05:33:39;0,986;1,402;1,044
18.08.2023 06:33:36;1,112;1,353;1,047
18.08.2023 07:33:38;0,951;1,272;1,151
18.08.2023 08:33:36;1,13;1,453;0,961
18.08.2023 09:33:39;1,104;1,46;1,087
18.08.2023 10:33:41;1,171;1,495;1,001
18.08.2023 11:33:36;0,972;1,497;1,003
18.08.2023 12:33:36;0,997;1,281;1,109
18.08.2023 13:33:39;1,081;1,368;1,033
18.08.2023 14:33:35;0,969;1,203;1,124
18.08.2023 15:33:37;1,06;1,287;1,118
18.08.2023 16:33:35;0,916;1,214;1,142
18.08.2023 17:33:35;1,02;1,441;1,2
18.08.2023 18:33:35;1,007;1,206;1,014
18.08.2023 19:33:34;0,991;1,275;1,071
18.08.2023 20:33:35;0,97;1,242;1,069
18.08.2023 21:33:38;1,007;1,235;1,3
18.08.2023 22:33:39;1,031;1,215;0,96
18.08.2023 23:33:35;0,972;1,471;1,055
19.08.2023 00:33:35;1,059;1,376;1,058
19.08.2023 01:33:36;1,107;1,436;1,039
19.08.2023 02:33:37;1,064;1,26;0,996
19.08.2023 03:33:36;1,029;1,234;0,924
19.08.2023 04:33:35;1,035;1,283;0,982
19.08.2023 05:33:39;1,101;1,403;0,893
19.08.2023 06:33:40;1,098;1,523;1,071
19.08.2023 07:33:36;0,989;1,349;1,157
19.08.2023 08:33:35;0,972;1,25;1,03
19.08.2023 09:33:38;1,108;1,355;1,015
19.08.2023 10:33:38;1,002;1,253;1,109
19.08.2023 11:33:40;0,997;1,335;1,123
19.08.2023 12:33:39;1,129;1,401;1,053
19.08.2023 13:33:37;0,957;1,308;1,067
19.08.2023 14:33:35;1,011;1,341;1,023
19.08.2023 15:33:36;0,971;1,243;0,977
19.08.2023 16:33:35;1,072;1,343;1,053
19.08.2023 17:33:38;0,986;1,23;1,025
19.08.2023 18:33:37;0,991;1,323;1,208
19.08.2023 19:33:34;0,911;1,235;1,044
19.08.2023 20:33:35;0,889;1,153;0,972
19.08.2023 21:33:37;0,973;1,331;1,108
19.08.2023 22:33:37;1,014;1,331;1,123
19.08.2023 23:33:38;0,989;1,3;1,087
20.08.2023 00:33:36;1;1,327;0,983
20.08.2023 01:33:36;0,95;1,42;1,053
20.08.2023 02:33:39;1,086;1,362;0,977
20.08.2023 03:33:37;1,003;1,272;0,989
20.08.2023 04:33:35;0,984;1,403;0,966
20.08.2023 05:33:35;0,965;1,215;1,204
20.08.2023 06:33:37;0,952;1,386;0,932
20.08.2023 07:33:39;0,892;1,336;1,114
20.08.2023 08:33:37;0,936;1,336;1,081
20.08.2023 09:33:37;1,093;1,45;1,103
20.08.2023 10:33:39;1,048;1,333;1,027
20.08.2023 11:33:37;1,157;1,587;0,974
20.08.2023 12:33:37;1,017;1,404;1,086
20.08.2023 13:33:39;1,062;1,354;1,022
20.08.2023 14:33:38;1,173;1,54;1,076
20.08.2023 15:33:37;1,202;1,567;1,008
20.08.2023 16:33:36;1,03;1,394;0,978
20.08.2023 17:33:38;1,033;1,558;1,028
20.08.2023 18:33:37;1,098;1,49;1,031
20.08.2023 19:33:35;0,998;1,301;0,988
20.08.2023 20:33:38;1,044;1,352;1,101
20.08.2023 21:33:38;1,027;1,222;1,169
20.08.2023 22:33:37;1,07;1,445;1,038
20.08.2023 23:33:36;1,189;1,674;1,108
21.08.2023 00:33:36;1,095;1,452;1,183
21.08.2023 01:33:35;1,043;1,401;0,987
21.08.2023 02:33:38;1,053;1,385;1,091
21.08.2023 03:33:36;1,004;1,325;1,049
21.08.2023 04:33:37;1,007;1,441;0,984
21.08.2023 05:33:38;1,105;1,488;0,992
21.08.2023 06:33:37;1,052;1,447;1,093
21.08.2023 07:33:35;0,945;1,25;0,99
21.08.2023 08:33:37;0,947;1,299;0,914
21.08.2023 09:33:36;0,974;1,261;0,983
21.08.2023 10:33:37;1,005;1,396;0,973
21.08.2023 11:33:37;1,013;1,403;1,029
21.08.2023 12:33:36;1,156;1,434;1,076
21.08.2023 13:33:36;1,25;1,546;1,05
21.08.2023 14:33:36;1,244;1,581;1,05
21.08.2023 15:33:36;1,097;1,384;1,03
21.08.2023 16:33:35;1,048;1,346;1,113
21.08.2023 17:33:38;1,139;1,591;0,987
21.08.2023 18:33:34;1,043;1,375;1,025
21.08.2023 19:33:38;1,1;1,308;1,205
21.08.2023 20:33:38;0,978;1,194;1,046
21.08.2023 21:33:36;1,045;1,36;1,122
21.08.2023 22:33:38;1,071;1,3;0,965
21.08.2023 23:33:36;1,017;1,291;1,157
22.08.2023 00:33:36;1,018;1,266;0,933
22.08.2023 01:33:36;1,003;1,448;1,075
22.08.2023 02:33:35;0,962;1,193;0,946
22.08.2023 03:33:37;1,034;1,359;1,118
22.08.2023 04:33:37;0,989;1,295;1,198
22.08.2023 05:33:37;0,937;1,286;1,105
22.08.2023 06:33:39;1,03;1,393;1,081
22.08.2023 07:33:39;0,969;1,275;1,193
22.08.2023 08:33:39;1,194;1,433;1,176
22.08.2023 09:33:38;0,973;1,332;1,075
22.08.2023 10:33:36;1,011;1,311;1,002
22.08.2023 11:33:36;0,944;1,233;1,122
22.08.2023 12:33:39;0,99;1,319;1,032
22.08.2023 13:33:37;1,058;1,265;1,068
22.08.2023 14:33:35;1,003;1,326;1,063
22.08.2023 15:33:37;0,986;1,307;1,043
22.08.2023 16:33:36;0,966;1,279;1,163
22.08.2023 17:33:37;1,008;1,386;1,153
22.08.2023 18:33:37;1,194;1,467;0,963
22.08.2023 19:33:37;0,947;1,188;1,04
22.08.2023 20:33:35;1,134;1,416;1,119
22.08.2023 21:33:34;0,97;1,231;1,133
22.08.2023 22:33:34;1,024;1,23;1,111
22.08.2023 23:33:35;0,901;1,099;1,016
23.08.2023 00:33:36;0,895;1,269;1,095
23.08.2023 01:33:39;0,99;1,179;1,177
23.08.2023 02:33:37;1,028;1,287;1,158
23.08.2023 03:33:35;0,952;1,261;1,121
23.08.2023 04:33:37;1,004;1,345;1,104
23.08.2023 05:33:36;0,969;1,251;1,045
23.08.2023 06:33:36;0,969;1,308;0,965
23.08.2023 07:33:38;0,89;1,18;1,146
23.08.2023 08:33:37;1,034;1,417;0,958
23.08.2023 09:33:36;1,008;1,264;1,026
23.08.2023 10:33:38;0,985;1,288;1,061
23.08.2023 11:33:37;0,901;1,132;1,02
23.08.2023 12:33:36;1,051;1,266;0,912
23.08.2023 13:33:37;1,053;1,426;0,94
23.08.2023 14:33:36;1,025;1,279;1,079
23.08.2023 15:33:37;1,169;1,449;0,998
23.08.2023 16:33:36;1,023;1,305;1,025
23.08.2023 17:33:37;1,025;1,315;0,976
23.08.2023 18:33:38;1,183;1,51;1,043
23.08.2023 19:33:37;0,942;1,397;1,051
23.08.2023 20:33:37;1,071;1,417;0,966
23.08.2023 21:33:35;0,941;1,194;0,958
23.08.2023 22:33:43;1,095;1,336;1,125
23.08.2023 23:33:37;1,082;1,577;0,852
24.08.2023 00:33:38;0,96;1,262;1,084
24.08.2023 01:33:36;0,978;1,319;1,172
24.08.2023 02:33:38;1,029;1,502;1,076
24.08.2023 03:33:38;0,915;1,154;1,183
24.08.2023 04:33:39;0,997;1,336;1,037
24.08.2023 05:33:36;1,016;1,279;1,134
24.08.2023 06:33:36;1,017;1,299;0,945
24.08.2023 07:33:37;0,986;1,184;1,114
24.08.2023 08:33:39;0,936;1,304;1,063
24.08.2023 09:33:38;1,051;1,461;0,988
24.08.2023 10:33:39;1,053;1,271;1,074
24.08.2023 11:33:37;0,895;1,168;0,99
24.08.2023 12:33:41;1,007;1,263;0,985
24.08.2023 13:33:40;0,855;1,127;0,972
24.08.2023 14:33:34;1,145;1,447;1,125
24.08.2023 15:33:35;0,969;1,23;0,981
24.08.2023 16:33:37;0,974;1,222;1,024
24.08.2023 17:33:36;0,997;1,235;1,044
24.08.2023 18:33:35;0,917;1,247;1,058
24.08.2023 19:33:35;0,977;1,21;1,101
24.08.2023 20:33:37;0,919;1,163;1,014
24.08.2023 21:33:38;1,026;1,382;0,877
24.08.2023 22:33:38;1,002;1,243;1,01
24.08.2023 23:33:38;0,918;1,331;1,093
25.08.2023 00:33:36;0,985;1,237;0,936
25.08.2023 01:33:35;1,033;1,394;1,073
25.08.2023 02:33:34;1,054;1,321;1,026
25.08.2023 03:33:36;0,906;1,333;0,992
25.08.2023 04:33:38;1,006;1,305;0,93
25.08.2023 05:33:35;1,113;1,327;1,053
25.08.2023 06:33:39;1,001;1,276;1,078
25.08.2023 07:33:37;0,876;1,279;1,102
25.08.2023 08:33:39;1,072;1,326;1,033
25.08.2023 09:33:39;1,093;1,339;0,958
25.08.2023 10:33:37;0,955;1,207;0,992
25.08.2023 11:33:38;1,024;1,377;0,964
25.08.2023 12:33:37;1,113;1,486;1,018
25.08.2023 13:33:40;0,963;1,281;1,045
25.08.2023 14:33:38;1,096;1,335;1,066
25.08.2023 15:33:40;1,095;1,408;0,982
25.08.2023 16:33:49;1,046;1,316;0,932
25.08.2023 17:33:34;0,92;1,173;0,996
25.08.2023 18:33:34;0,932;1,201;1,005
25.08.2023 19:33:38;1,028;1,3;1,106
25.08.2023 20:33:35;0,987;1,304;0,922
25.08.2023 21:33:36;0,895;1,083;1,159
25.08.2023 22:33:35;0,995;1,223;1,122
25.08.2023 23:33:35;0,957;1,19;1,075
26.08.2023 00:33:36;0,944;1,17;1,08
26.08.2023 01:33:39;0,964;1,292;1,02
26.08.2023 02:33:36;0,958;1,197;1,143
26.08.2023 03:33:36;0,937;1,311;1,038
26.08.2023 04:33:38;1,01;1,282;1,078
26.08.2023 05:33:36;1,014;1,275;1,001
26.08.2023 06:33:38;1,049;1,331;1,087
26.08.2023 07:33:35;1,08;1,558;0,98
26.08.2023 08:33:38;0,975;1,519;0,964
26.08.2023 09:33:35;0,952;1,364;0,998
26.08.2023 10:33:38;0,988;1,394;1,004
26.08.2023 11:33:37;0,974;1,235;1,02
26.08.2023 12:33:39;1,025;1,354;0,998
26.08.2023 13:33:37;0,947;1,22;1,055
26.08.2023 14:33:35;1,073;1,326;1,061
26.08.2023 15:33:38;1,049;1,37;0,939
26.08.2023 16:33:34;1,058;1,285;0,966
26.08.2023 17:33:35;0,987;1,186;0,979
26.08.2023 18:33:37;1,141;1,426;0,899
26.08.2023 19:33:35;0,953;1,228;0,964
26.08.2023 20:33:37;0,979;1,18;0,924
26.08.2023 21:33:36;1,107;1,46;1,037
26.08.2023 22:33:35;1,034;1,321;0,922
26.08.2023 23:33:36;1,006;1,31;0,91
27.08.2023 00:33:39;1,044;1,414;0,908
27.08.2023 01:33:39;1,092;1,376;0,964
27.08.2023 02:33:35;0,964;1,287;0,999
27.08.2023 03:33:35;0,959;1,386;1,034
27.08.2023 04:33:39;1,076;1,306;1,008
27.08.2023 05:33:38;1,017;1,372;0,995
27.08.2023 06:33:35;1,131;1,413;0,969
27.08.2023 07:33:37;0,947;1,258;0,961
27.08.2023 08:33:35;1,065;1,372;1,018
27.08.2023 09:33:37;1,101;1,483;0,984
27.08.2023 10:33:36;1,008;1,338;1,02
27.08.2023 11:33:39;1,081;1,394;0,982
27.08.2023 12:33:36;0,988;1,387;0,902
27.08.2023 13:33:37;0,972;1,239;0,964
27.08.2023 14:33:34;1,016;1,508;1,055
27.08.2023 15:33:35;1,082;1,371;0,957
27.08.2023 16:33:36;0,991;1,259;0,962
27.08.2023 17:33:38;1,008;1,329;0,971
27.08.2023 18:33:35;0,991;1,251;0,906
27.08.2023 19:33:37;1,01;1,377;1,05
27.08.2023 20:33:38;0,978;1,203;0,924
27.08.2023 21:33:39;1,013;1,261;0,977
27.08.2023 22:33:37;0,894;1,255;1,006
27.08.2023 23:33:35;0,952;1,248;1,063
28.08.2023 00:33:37;0,966;1,277;0,91
28.08.2023 01:33:36;1,179;1,556;0,947
28.08.2023 02:33:37;1,147;1,451;0,935
28.08.2023 03:33:40;1,043;1,42;0,961
28.08.2023 04:33:36;1,097;1,565;0,905
28.08.2023 05:33:38;0,977;1,314;1,014
28.08.2023 06:33:37;1,027;1,356;1,079
28.08.2023 07:33:35;0,977;1,255;1,006
28.08.2023 08:33:37;1,044;1,301;0,945
28.08.2023 09:33:39;0,895;1,155;0,954
28.08.2023 10:33:35;0,942;1,315;0,997
28.08.2023 11:33:37;0,934;1,181;1,007
28.08.2023 12:33:37;1,023;1,33;1,022
28.08.2023 13:33:39;0,95;1,259;0,953
28.08.2023 14:33:37;0,946;1,241;0,908
28.08.2023 15:33:34;1,031;1,271;1,042
28.08.2023 16:33:38;1,008;1,25;0,981
28.08.2023 17:33:37;1,01;1,201;0,929
28.08.2023 18:33:35;0,961;1,26;0,938
28.08.2023 19:33:36;0,837;1,114;0,931
28.08.2023 20:33:36;1,001;1,287;0,958
28.08.2023 21:33:36;0,983;1,262;1,065
28.08.2023 22:33:35;0,959;1,3;0,984
28.08.2023 23:33:36;0,974;1,208;0,986
29.08.2023 00:33:35;1,055;1,415;0,946
29.08.2023 01:33:35;1,09;1,349;0,926
29.08.2023 02:33:37;0,898;1,26;0,927
29.08.2023 03:33:39;1,069;1,289;0,921
29.08.2023 04:33:36;0,934;1,384;0,87
29.08.2023 05:33:37;0,935;1,341;0,928
29.08.2023 06:33:39;1,07;1,4;0,901
29.08.2023 07:33:36;1,005;1,378;0,948
29.08.2023 08:33:37;1,017;1,212;0,983
29.08.2023 09:33:40;1,015;1,253;0,993
29.08.2023 10:33:36;1,111;1,358;1,027
29.08.2023 11:33:35;0,941;1,258;1,022
29.08.2023 12:33:40;0,976;1,409;1,043
29.08.2023 13:33:38;1,042;1,351;0,935
29.08.2023 14:33:37;1,101;1,363;1,05
29.08.2023 15:33:35;0,931;1,347;0,955
29.08.2023 17:33:34;0,986;1,324;0,961
29.08.2023 18:33:36;0,897;1,25;0,969
29.08.2023 19:33:35;0,945;1,263;1,016
29.08.2023 20:33:35;1,05;1,338;1,061
29.08.2023 21:33:35;0,986;1,308;0,991
29.08.2023 22:33:34;1,033;1,252;0,966
29.08.2023 23:33:37;1,007;1,354;1,021
30.08.2023 00:33:36;1,07;1,274;0,979
30.08.2023 01:33:35;0,981;1,386;0,934
30.08.2023 02:33:36;1,093;1,308;0,932
30.08.2023 03:33:34;0,967;1,422;1,045
30.08.2023 04:33:37;1,034;1,31;0,844
30.08.2023 05:33:35;0,926;1,322;0,952
30.08.2023 06:33:35;1,005;1,324;0,964
30.08.2023 07:33:36;0,938;1,254;0,982
30.08.2023 08:33:37;0,985;1,279;0,91
30.08.2023 09:33:36;1,026;1,368;0,948
30.08.2023 10:33:41;1,042;1,367;0,977
30.08.2023 11:33:47;1,014;1,294;0,874
30.08.2023 12:33:38;1,014;1,335;0,92
30.08.2023 13:33:39;0,922;1,266;0,929
30.08.2023 14:33:36;1,042;1,385;0,918
30.08.2023 15:33:38;0,993;1,405;0,991
30.08.2023 16:33:36;1,152;1,364;0,946
30.08.2023 17:33:37;0,928;1,207;0,946
30.08.2023 18:33:35;1,004;1,313;0,965
30.08.2023 19:33:37;1,094;1,361;1,006
30.08.2023 20:33:36;0,998;1,278;0,935
30.08.2023 21:33:35;1,04;1,499;1,031
30.08.2023 22:33:36;0,972;1,268;0,949
31.08.2023 00:33:48;0,984;1,344;0,976
31.08.2023 01:33:39;1,021;1,435;0,945
31.08.2023 02:33:39;1,136;1,492;1,039
31.08.2023 03:33:37;1,016;1,326;0,874
31.08.2023 04:33:37;0,988;1,293;0,967
31.08.2023 05:33:36;1,009;1,321;0,962
31.08.2023 06:33:39;1,059;1,418;0,983
31.08.2023 07:33:37;0,987;1,288;1,043
31.08.2023 08:33:39;0,989;1,272;0,932
31.08.2023 09:33:40;0,976;1,251;0,908
31.08.2023 10:33:49;0,993;1,426;0,963
31.08.2023 11:33:37;0,888;1,221;0,902
31.08.2023 12:33:37;1,034;1,408;1,051
31.08.2023 13:33:37;1,148;1,355;0,958
31.08.2023 14:33:37;1,045;1,312;0,944
31.08.2023 15:33:35;1,126;1,406;0,99
31.08.2023 16:33:37;1,048;1,26;0,896
31.08.2023 17:33:35;1,07;1,406;0,996
31.08.2023 18:33:34;0,99;1,407;1,032
31.08.2023 19:33:36;0,994;1,303;0,917
31.08.2023 20:33:38;0,984;1,277;0,972
31.08.2023 21:33:35;1,022;1,31;0,942
31.08.2023 22:33:35;1,037;1,328;0,876
31.08.2023 23:33:37;0,963;1,158;0,947
01.09.2023 00:33:38;1,028;1,314;0,92
01.09.2023 01:33:36;1,02;1,439;1,022
01.09.2023 02:33:39;1,091;1,402;0,916
01.09.2023 03:33:37;1,06;1,449;1,074
01.09.2023 04:33:39;1,015;1,276;0,953
01.09.2023 05:33:39;0,988;1,202;0,99
01.09.2023 06:33:45;1,005;1,304;0,947
01.09.2023 07:33:38;1,111;1,401;0,952
01.09.2023 08:33:39;0,923;1,143;0,908
01.09.2023 09:33:36;1,075;1,344;0,929
01.09.2023 10:33:38;1,067;1,463;0,918
01.09.2023 11:33:39;1,079;1,334;0,951
01.09.2023 12:33:39;1,089;1,398;0,946
01.09.2023 13:33:39;1,027;1,39;0,921
01.09.2023 14:33:35;1,004;1,316;0,967
01.09.2023 15:33:34;1,106;1,404;0,942
01.09.2023 16:33:34;1,035;1,381;0,978
01.09.2023 17:33:36;0,996;1,3;0,979
01.09.2023 18:33:38;1,001;1,334;0,952
01.09.2023 19:33:37;1,091;1,346;0,942
01.09.2023 20:33:37;0,882;1,213;0,996
01.09.2023 21:33:37;1,049;1,438;0,94
01.09.2023 22:33:37;1,04;1,385;0,959
01.09.2023 23:33:37;0,96;1,37;1,005
02.09.2023 00:33:35;1,089;1,447;0,918
02.09.2023 01:33:37;0,993;1,269;0,934
02.09.2023 02:33:38;1,07;1,455;0,954
02.09.2023 03:33:38;1,042;1,329;0,926
02.09.2023 04:33:38;1,086;1,331;1,034
02.09.2023 05:33:36;0,9;1,351;0,971
02.09.2023 06:33:37;0,951;1,314;0,961
02.09.2023 07:33:39;1,022;1,42;0,947
02.09.2023 08:33:36;1,082;1,368;0,993
02.09.2023 09:33:36;1,05;1,331;1,033
02.09.2023 10:33:38;0,909;1,253;0,935
02.09.2023 11:33:37;1,097;1,325;0,935
02.09.2023 12:33:38;0,94;1,226;0,97
02.09.2023 13:33:35;0,982;1,283;0,957
02.09.2023 14:33:35;1,015;1,265;0,873
02.09.2023 15:33:34;0,882;1,272;1,028
02.09.2023 16:33:38;0,933;1,23;0,927
02.09.2023 17:33:35;1,027;1,221;0,92
02.09.2023 18:33:37;1,041;1,267;0,943
02.09.2023 19:33:37;1,045;1,37;0,866
02.09.2023 20:33:35;1,175;1,514;0,969
02.09.2023 21:33:37;1,018;1,304;1,034
02.09.2023 22:33:35;1,114;1,354;0,9
02.09.2023 23:33:36;1,057;1,351;0,925
03.09.2023 00:33:38;1,058;1,438;0,882
03.09.2023 01:33:39;1,049;1,386;0,887
03.09.2023 02:33:38;0,934;1,19;0,895
03.09.2023 03:33:34;1,022;1,468;0,913
03.09.2023 04:33:38;0,989;1,255;1,002
03.09.2023 05:33:35;0,998;1,361;0,876
03.09.2023 06:33:34;1,129;1,392;0,969
03.09.2023 07:33:37;0,969;1,306;0,873
03.09.2023 08:33:36;0,971;1,498;0,863
03.09.2023 09:33:39;0,984;1,284;0,904
03.09.2023 10:33:36;1,106;1,407;1,005
03.09.2023 11:33:35;1,032;1,398;0,885
03.09.2023 12:33:39;0,998;1,325;0,881
03.09.2023 13:33:39;0,875;1,251;0,921
03.09.2023 14:33:35;0,989;1,314;0,931
03.09.2023 15:33:35;1,089;1,308;0,865
03.09.2023 16:33:36;0,997;1,346;0,861
03.09.2023 17:33:36;0,927;1,292;0,896
03.09.2023 18:33:39;0,946;1,161;0,926
03.09.2023 19:33:38;1,022;1,263;0,97
03.09.2023 20:33:37;1,02;1,396;0,871
03.09.2023 21:33:36;0,901;1,179;0,841
03.09.2023 22:33:37;1,049;1,443;0,899
03.09.2023 23:33:37;0,955;1,378;1,037
04.09.2023 00:33:37;1,01;1,286;0,938
04.09.2023 01:33:37;0,942;1,303;0,947
04.09.2023 02:33:37;0,983;1,33;0,926
04.09.2023 03:33:36;0,972;1,309;0,868
04.09.2023 04:33:36;0,985;1,371;0,827
04.09.2023 05:33:38;1,055;1,403;0,95
04.09.2023 06:33:38;1,047;1,349;0,994
04.09.2023 07:33:37;1,038;1,291;0,932
04.09.2023 08:33:39;0,496;0,48;0,947
04.09.2023 09:33:38;0,61;0,529;1,054
04.09.2023 10:33:38;1,838;0,728;0,99
04.09.2023 11:33:39;1,785;0,705;1,086
04.09.2023 12:33:38;1,816;0,749;1,192
04.09.2023 13:33:38;1,843;0,745;1,31
04.09.2023 14:33:37;1,896;0,734;1,241
04.09.2023 15:33:37;1,908;0,76;1,28
04.09.2023 16:33:36;1,812;0,709;1,252
04.09.2023 17:33:34;1,814;0,741;1,277
04.09.2023 18:33:37;1,879;0,729;1,267
04.09.2023 19:33:38;1,886;0,741;1,236
04.09.2023 20:33:36;1,85;0,698;1,236
04.09.2023 21:33:37;1,879;0,74;1,307
04.09.2023 22:33:36;1,888;0,712;1,209
04.09.2023 23:33:39;1,813;0,724;1,172
05.09.2023 00:33:37;1,88;0,732;1,245
05.09.2023 01:33:37;1,885;0,771;1,19
05.09.2023 02:33:36;1,809;0,73;1,127
05.09.2023 03:33:39;1,884;0,684;1,05
05.09.2023 04:33:38;1,966;0,733;1,098
05.09.2023 05:33:36;1,941;0,743;1,182
05.09.2023 06:33:40;1,799;0,712;1,088
05.09.2023 07:33:38;2,019;0,823;1,123
05.09.2023 08:33:37;0,1;0,1;0,124
05.09.2023 09:33:36;0,097;0,074;0,106
05.09.2023 10:33:38;0,164;0,091;0,118
05.09.2023 11:33:37;0,142;0,103;0,131
05.09.2023 12:33:37;0,149;0,089;0,115
05.09.2023 13:33:38;0,154;0,092;0,118
05.09.2023 14:33:36;0,163;0,082;0,101
05.09.2023 15:33:36;0,151;0,104;0,117
05.09.2023 16:33:36;0,149;0,086;0,114
05.09.2023 17:33:38;0,152;0,087;0,111
05.09.2023 18:33:35;0,144;0,081;0,105
05.09.2023 19:33:36;0,142;0,079;0,097
05.09.2023 20:33:35;0,146;0,083;0,109
05.09.2023 21:33:34;0,144;0,079;0,111
05.09.2023 22:33:43;0,141;0,085;0,118
05.09.2023 23:33:35;0,138;0,102;0,119
06.09.2023 00:33:38;0,158;0,085;0,109
06.09.2023 01:33:38;0,132;0,072;0,117
06.09.2023 02:33:37;0,147;0,086;0,114
06.09.2023 03:33:38;0,145;0,107;0,111
06.09.2023 04:33:36;0,151;0,081;0,11
06.09.2023 05:33:38;0,139;0,074;0,105
06.09.2023 06:33:36;0,134;0,083;0,113
06.09.2023 07:33:38;0,155;0,094;0,105
06.09.2023 08:33:37;0,147;0,076;0,119
06.09.2023 09:33:36;0,18;0,168;0,178
06.09.2023 10:33:37;0,183;0,125;0,185
06.09.2023 11:33:39;0,197;0,136;0,187
06.09.2023 12:33:36;0,154;0,158;0,17
06.09.2023 14:33:37;0,155;0,187;0,181
06.09.2023 15:33:34;0,159;0,2;0,199
06.09.2023 16:33:35;0,157;0,215;0,178
06.09.2023 17:33:36;0,177;0,177;0,227
06.09.2023 18:33:36;0,138;0,078;0,124
06.09.2023 19:33:37;0,124;0,075;0,107
06.09.2023 20:33:36;0,133;0,085;0,119
06.09.2023 21:33:36;0,147;0,091;0,111
06.09.2023 22:33:35;0,149;0,089;0,12
06.09.2023 23:33:36;0,164;0,083;0,113
07.09.2023 00:33:36;0,139;0,106;0,118
07.09.2023 01:33:38;0,155;0,088;0,112
07.09.2023 02:33:36;0,142;0,074;0,12
07.09.2023 03:33:38;0,152;0,081;0,131
07.09.2023 04:33:35;0,134;0,082;0,117
07.09.2023 05:33:35;0,154;0,084;0,111
07.09.2023 06:33:36;0,159;0,089;0,108
07.09.2023 07:33:40;0,142;0,094;0,119
07.09.2023 08:33:39;0,161;0,076;0,108
07.09.2023 09:33:39;0,142;0,074;0,107
07.09.2023 10:33:39;0,149;0,076;0,126
07.09.2023 11:33:39;0,156;0,093;0,098
07.09.2023 12:33:38;0,15;0,095;0,112
07.09.2023 13:33:36;0,158;0,073;0,097
07.09.2023 14:33:36;0,148;0,091;0,102
07.09.2023 15:33:36;0,153;0,085;0,093
07.09.2023 16:33:34;0,146;0,085;0,104
07.09.2023 17:33:36;0,151;0,082;0,083
07.09.2023 18:33:37;0,169;0,075;0,098
07.09.2023 19:33:36;0,151;0,079;0,1
07.09.2023 20:33:35;0,14;0,092;0,092
07.09.2023 21:33:34;0,146;0,085;0,086
07.09.2023 22:33:38;0,151;0,099;0,105
07.09.2023 23:33:35;0,173;0,105;0,097
08.09.2023 00:33:36;0,148;0,086;0,098
08.09.2023 01:33:39;0,16;0,086;0,114
08.09.2023 02:33:38;0,146;0,073;0,111
08.09.2023 03:33:37;0,144;0,079;0,107
08.09.2023 04:33:36;0,145;0,083;0,108
08.09.2023 05:33:37;0,16;0,075;0,117
08.09.2023 06:33:37;0,153;0,087;0,109
08.09.2023 07:33:38;0,158;0,086;0,103
08.09.2023 08:33:38;0,146;0,081;0,111
08.09.2023 09:33:39;0,146;0,072;0,116
08.09.2023 10:33:39;0,152;0,094;0,121
08.09.2023 11:33:35;0,158;0,083;0,094
08.09.2023 12:33:39;0,156;0,092;0,102
08.09.2023 13:33:37;0,169;0,095;0,094
08.09.2023 14:33:38;0,147;0,075;0,11
08.09.2023 15:33:36;0,146;0,09;0,109
08.09.2023 16:33:34;0,146;0,097;0,099
08.09.2023 17:33:37;0,147;0,078;0,085
08.09.2023 18:33:37;0,148;0,075;0,098
08.09.2023 19:33:34;0,146;0,097;0,094
08.09.2023 20:33:35;0,151;0,092;0,094
08.09.2023 21:33:37;0,148;0,089;0,11
08.09.2023 22:33:35;0,161;0,085;0,103
08.09.2023 23:33:37;0,165;0,09;0,108
09.09.2023 00:33:36;0,166;0,082;0,097
09.09.2023 01:33:38;0,152;0,08;0,112
09.09.2023 02:33:37;0,174;0,086;0,105
09.09.2023 03:33:38;0,154;0,084;0,101
09.09.2023 04:33:39;0,075;0,095;0,104
09.09.2023 05:33:36;0,149;0,084;0,139
09.09.2023 06:33:35;0,138;0,085;0,117
09.09.2023 07:33:38;0,162;0,079;0,128
09.09.2023 08:33:35;0,165;0,094;0,114
09.09.2023 09:33:39;0,142;0,074;0,125
09.09.2023 10:33:38;0,175;0,096;0,106
09.09.2023 11:33:37;0,173;0,103;0,1
09.09.2023 12:33:36;0,155;0,085;0,115
09.09.2023 13:33:38;0,158;0,104;0,096
09.09.2023 14:33:37;0,151;0,083;0,103
09.09.2023 15:33:35;0,16;0,092;0,094
09.09.2023 16:33:36;0,167;0,087;0,079
