Dátum;RMS X [mm/s];RMS Y [mm/s];RMS Z [mm/s]
26.06.2023 20:08:43;0,092;0,091;0,094
26.06.2023 21:08:42;0,101;0,085;0,086
26.06.2023 22:08:46;0,107;0,089;0,097
26.06.2023 23:08:42;0,107;0,095;0,084
27.06.2023 00:08:46;0,102;0,098;0,095
27.06.2023 01:08:43;0,048;0,053;0,081
27.06.2023 02:08:45;0,111;0,083;0,078
27.06.2023 03:08:45;0,092;0,084;0,079
27.06.2023 04:08:46;0,097;0,079;0,081
27.06.2023 05:08:47;0,051;0,052;0,09
27.06.2023 06:08:44;0,053;0,058;0,068
27.06.2023 07:08:42;0,091;0,08;0,106
27.06.2023 08:08:45;0,096;0,078;0,081
27.06.2023 09:08:44;0,11;0,094;0,097
27.06.2023 10:08:43;0,094;0,083;0,088
27.06.2023 11:08:44;0,114;0,082;0,075
27.06.2023 12:08:43;0,111;0,094;0,085
27.06.2023 13:08:43;0,114;0,091;0,092
27.06.2023 14:08:41;0,099;0,083;0,089
27.06.2023 15:08:43;0,101;0,096;0,097
27.06.2023 16:08:41;0,056;0,051;0,076
27.06.2023 17:08:44;0,11;0,091;0,091
27.06.2023 18:08:43;0,098;0,088;0,085
27.06.2023 19:08:44;0,128;0,085;0,084
27.06.2023 20:08:42;0,106;0,084;0,089
27.06.2023 21:08:45;0,064;0,056;0,078
27.06.2023 22:08:45;0,104;0,088;0,083
27.06.2023 23:08:44;0,099;0,095;0,09
28.06.2023 00:08:47;0,11;0,086;0,09
28.06.2023 01:08:46;0,114;0,09;0,079
28.06.2023 02:08:45;0,099;0,078;0,086
28.06.2023 03:08:44;0,098;0,082;0,086
28.06.2023 04:08:42;0,113;0,085;0,089
28.06.2023 05:08:45;0,102;0,083;0,091
28.06.2023 06:08:43;0,105;0,085;0,085
28.06.2023 07:08:41;0,106;0,077;0,093
28.06.2023 08:08:45;0,116;0,08;0,092
28.06.2023 09:08:42;0,075;0,091;0,064
28.06.2023 10:08:41;0,111;0,087;0,086
28.06.2023 11:08:43;0,118;0,081;0,088
28.06.2023 12:08:42;0,107;0,097;0,089
28.06.2023 13:08:43;0,102;0,101;0,087
28.06.2023 14:08:45;0,096;0,094;0,093
28.06.2023 15:08:43;0,104;0,084;0,087
28.06.2023 16:08:46;0,092;0,079;0,099
28.06.2023 17:08:46;0,101;0,091;0,079
28.06.2023 18:08:45;0,108;0,093;0,101
28.06.2023 19:08:43;0,102;0,086;0,088
28.06.2023 20:08:42;0,109;0,094;0,092
28.06.2023 21:08:41;0,108;0,079;0,1
28.06.2023 22:08:42;0,099;0,086;0,09
28.06.2023 23:08:45;0,106;0,077;0,077
29.06.2023 00:08:45;0,102;0,081;0,093
29.06.2023 01:08:44;0,107;0,083;0,095
29.06.2023 02:08:47;0,063;0,059;0,08
29.06.2023 03:08:45;0,107;0,079;0,087
29.06.2023 04:08:44;0,102;0,089;0,094
29.06.2023 05:08:43;0,104;0,083;0,097
29.06.2023 06:08:42;0,1;0,08;0,084
29.06.2023 07:08:42;0,09;0,083;0,097
29.06.2023 08:08:42;0,097;0,09;0,092
29.06.2023 09:08:42;0,101;0,081;0,097
29.06.2023 10:08:43;0,104;0,081;0,104
29.06.2023 11:08:42;0,095;0,074;0,087
29.06.2023 12:08:41;0,102;0,078;0,082
29.06.2023 13:08:42;0,099;0,088;0,076
29.06.2023 14:08:42;0,119;0,095;0,091
29.06.2023 15:08:45;0,109;0,087;0,09
29.06.2023 16:08:42;0,111;0,088;0,089
29.06.2023 17:08:44;0,109;0,083;0,094
29.06.2023 18:08:45;0,099;0,084;0,089
29.06.2023 19:08:42;0,099;0,083;0,091
29.06.2023 20:08:42;0,097;0,08;0,091
29.06.2023 21:08:45;0,099;0,084;0,096
29.06.2023 22:08:44;0,104;0,09;0,081
29.06.2023 23:08:43;0,116;0,101;0,094
30.06.2023 00:08:44;0,116;0,1;0,093
30.06.2023 01:08:43;0,098;0,1;0,09
30.06.2023 02:08:46;0,103;0,09;0,09
30.06.2023 03:08:43;0,095;0,082;0,1
30.06.2023 04:08:48;0,107;0,084;0,095
30.06.2023 05:08:46;0,118;0,091;0,092
30.06.2023 06:08:45;0,12;0,088;0,088
30.06.2023 07:08:44;0,109;0,101;0,089
30.06.2023 08:08:41;0,104;0,088;0,075
30.06.2023 09:08:45;0,108;0,08;0,093
30.06.2023 10:08:46;0,092;0,082;0,085
30.06.2023 11:08:43;0,101;0,091;0,088
30.06.2023 12:08:43;0,095;0,093;0,093
30.06.2023 13:08:44;0,11;0,081;0,088
30.06.2023 14:08:44;0,107;0,091;0,085
30.06.2023 15:08:46;0,114;0,081;0,086
30.06.2023 16:08:46;0,1;0,08;0,089
30.06.2023 17:08:44;0,094;0,084;0,094
30.06.2023 18:08:43;0,099;0,087;0,074
30.06.2023 19:08:44;0,102;0,088;0,093
30.06.2023 20:08:43;0,106;0,09;0,089
30.06.2023 21:08:42;0,092;0,081;0,09
30.06.2023 22:08:44;0,104;0,103;0,086
30.06.2023 23:08:42;0,098;0,086;0,086
01.07.2023 00:08:44;0,106;0,085;0,08
01.07.2023 01:08:45;0,116;0,094;0,083
01.07.2023 02:08:43;0,088;0,085;0,085
01.07.2023 03:08:47;0,121;0,085;0,085
01.07.2023 04:08:44;0,11;0,091;0,091
01.07.2023 05:08:43;0,116;0,09;0,079
01.07.2023 06:08:45;0,11;0,091;0,091
01.07.2023 07:08:44;0,104;0,086;0,096
01.07.2023 08:08:44;0,104;0,086;0,087
01.07.2023 09:08:46;0,102;0,097;0,083
01.07.2023 10:08:43;0,121;0,086;0,081
01.07.2023 11:08:44;0,1;0,08;0,077
01.07.2023 12:08:41;0,076;0,1;0,054
01.07.2023 13:08:43;0,115;0,087;0,084
01.07.2023 14:08:42;0,052;0,05;0,075
01.07.2023 15:08:42;0,12;0,086;0,084
01.07.2023 16:08:44;0,057;0,051;0,093
01.07.2023 17:08:42;0,101;0,083;0,085
01.07.2023 18:08:41;0,093;0,08;0,097
01.07.2023 19:08:45;0,09;0,085;0,102
01.07.2023 20:08:43;0,11;0,085;0,097
01.07.2023 21:08:43;0,104;0,097;0,097
01.07.2023 22:08:42;0,111;0,078;0,094
01.07.2023 23:08:45;0,101;0,091;0,094
02.07.2023 00:08:46;0,095;0,084;0,086
02.07.2023 01:08:46;0,102;0,081;0,094
02.07.2023 02:08:43;0,094;0,08;0,095
02.07.2023 03:08:47;0,109;0,078;0,074
02.07.2023 04:08:44;0,108;0,096;0,086
02.07.2023 05:08:46;0,092;0,101;0,098
02.07.2023 06:08:44;0,095;0,093;0,084
02.07.2023 07:08:43;0,113;0,087;0,097
02.07.2023 08:08:46;0,105;0,094;0,092
02.07.2023 09:08:43;0,093;0,085;0,091
02.07.2023 10:08:43;0,096;0,095;0,084
02.07.2023 11:08:43;0,092;0,092;0,097
02.07.2023 12:08:43;0,091;0,099;0,083
02.07.2023 13:08:43;0,066;0,049;0,053
02.07.2023 14:08:43;0,108;0,083;0,079
02.07.2023 15:08:44;0,094;0,093;0,088
02.07.2023 16:08:43;0,11;0,093;0,087
02.07.2023 17:08:41;0,104;0,081;0,096
02.07.2023 18:08:46;0,102;0,081;0,084
02.07.2023 19:08:42;0,049;0,048;0,09
02.07.2023 20:08:46;0,098;0,076;0,083
02.07.2023 21:08:47;0,09;0,082;0,096
02.07.2023 22:08:43;0,1;0,085;0,077
02.07.2023 23:08:45;0,095;0,093;0,1
03.07.2023 00:08:44;0,103;0,095;0,095
03.07.2023 01:08:45;0,098;0,094;0,097
03.07.2023 02:08:43;0,115;0,095;0,092
03.07.2023 03:08:43;0,102;0,101;0,093
03.07.2023 04:08:43;0,096;0,092;0,091
03.07.2023 05:08:43;0,116;0,084;0,1
03.07.2023 06:08:42;0,101;0,083;0,076
03.07.2023 07:08:43;0,112;0,088;0,096
03.07.2023 08:08:44;0,106;0,086;0,093
03.07.2023 09:08:42;0,114;0,088;0,093
03.07.2023 10:08:45;0,109;0,084;0,089
03.07.2023 11:08:43;0,103;0,1;0,08
03.07.2023 12:08:42;0,106;0,098;0,08
03.07.2023 13:08:42;0,101;0,085;0,084
03.07.2023 14:08:42;0,091;0,093;0,089
03.07.2023 15:08:44;0,102;0,097;0,087
03.07.2023 16:08:42;0,078;0,086;0,052
03.07.2023 17:08:43;0,104;0,087;0,079
03.07.2023 18:08:45;0,116;0,094;0,097
03.07.2023 19:08:45;0,119;0,082;0,089
03.07.2023 20:08:46;0,096;0,08;0,077
03.07.2023 21:08:46;0,096;0,088;0,096
03.07.2023 22:08:44;0,102;0,093;0,091
03.07.2023 23:08:45;0,105;0,086;0,082
04.07.2023 00:08:43;0,111;0,087;0,09
04.07.2023 01:08:43;0,095;0,089;0,1
04.07.2023 02:08:44;0,09;0,086;0,081
04.07.2023 03:08:43;0,103;0,09;0,087
04.07.2023 04:08:43;0,102;0,088;0,093
04.07.2023 05:08:46;0,111;0,089;0,078
04.07.2023 06:08:43;0,101;0,091;0,086
04.07.2023 07:08:43;0,111;0,085;0,085
04.07.2023 08:08:44;0,11;0,083;0,082
04.07.2023 09:08:45;0,115;0,077;0,082
04.07.2023 10:08:45;0,058;0,048;0,078
04.07.2023 11:08:46;0,108;0,079;0,083
04.07.2023 12:08:44;0,098;0,075;0,052
04.07.2023 13:08:51;0,101;0,087;0,093
04.07.2023 14:08:43;0,116;0,078;0,078
04.07.2023 15:08:46;0,09;0,072;0,052
04.07.2023 16:08:43;0,113;0,078;0,1
04.07.2023 17:08:42;0,114;0,093;0,082
04.07.2023 18:08:44;0,112;0,087;0,101
04.07.2023 19:08:43;0,109;0,083;0,095
04.07.2023 20:08:42;0,092;0,086;0,085
04.07.2023 21:08:43;0,097;0,083;0,083
04.07.2023 22:08:42;0,1;0,077;0,096
04.07.2023 23:08:41;0,105;0,088;0,092
05.07.2023 00:08:43;0,106;0,088;0,086
05.07.2023 01:08:45;0,109;0,094;0,084
05.07.2023 02:08:46;0,099;0,097;0,091
05.07.2023 03:08:46;0,116;0,086;0,076
05.07.2023 04:08:44;0,118;0,08;0,089
05.07.2023 05:08:45;0,102;0,077;0,087
05.07.2023 06:08:44;0,113;0,095;0,091
05.07.2023 07:08:43;0,122;0,081;0,091
05.07.2023 08:08:41;0,108;0,084;0,075
05.07.2023 09:08:42;0,09;0,093;0,092
05.07.2023 10:08:43;0,099;0,081;0,088
05.07.2023 11:08:40;0,109;0,082;0,103
05.07.2023 12:08:42;0,092;0,081;0,077
05.07.2023 13:08:45;0,12;0,09;0,086
05.07.2023 14:08:42;0,093;0,085;0,083
05.07.2023 15:08:45;0,098;0,091;0,096
05.07.2023 16:08:43;0,117;0,081;0,087
05.07.2023 17:08:46;0,1;0,089;0,084
05.07.2023 18:08:43;0,113;0,096;0,094
05.07.2023 19:08:44;0,122;0,081;0,078
05.07.2023 20:08:42;0,113;0,109;0,085
05.07.2023 21:08:44;0,108;0,091;0,078
05.07.2023 22:08:44;0,107;0,087;0,091
05.07.2023 23:08:45;0,103;0,086;0,079
06.07.2023 00:08:42;0,099;0,081;0,079
06.07.2023 01:08:46;0,113;0,092;0,104
06.07.2023 02:08:43;0,113;0,091;0,088
06.07.2023 03:08:46;0,089;0,097;0,089
06.07.2023 04:08:46;0,101;0,08;0,081
06.07.2023 05:08:42;0,114;0,086;0,092
06.07.2023 06:08:43;0,108;0,093;0,082
06.07.2023 07:08:42;0,115;0,08;0,087
06.07.2023 08:08:40;0,071;0,049;0,074
06.07.2023 09:08:41;0,113;0,081;0,091
06.07.2023 10:08:45;0,083;0,057;0,06
06.07.2023 11:08:44;0,107;0,085;0,091
06.07.2023 12:08:43;0,087;0,079;0,074
06.07.2023 13:08:44;0,067;0,083;0,057
06.07.2023 14:08:44;0,097;0,08;0,094
06.07.2023 15:08:45;0,11;0,078;0,087
06.07.2023 16:08:45;0,106;0,09;0,09
06.07.2023 17:08:44;0,107;0,083;0,085
06.07.2023 18:08:43;0,102;0,096;0,095
06.07.2023 19:08:46;0,108;0,092;0,088
06.07.2023 20:08:43;0,101;0,081;0,092
06.07.2023 21:08:43;0,107;0,084;0,084
06.07.2023 22:08:45;0,109;0,082;0,086
06.07.2023 23:08:43;0,068;0,059;0,077
07.07.2023 00:08:47;0,087;0,093;0,072
07.07.2023 01:08:47;0,113;0,092;0,081
07.07.2023 02:08:46;0,095;0,092;0,085
07.07.2023 03:08:45;0,11;0,081;0,086
07.07.2023 04:08:45;0,103;0,088;0,095
07.07.2023 05:08:47;0,104;0,092;0,075
07.07.2023 06:08:45;0,104;0,091;0,095
07.07.2023 07:08:44;0,092;0,08;0,1
07.07.2023 08:08:42;0,096;0,079;0,088
07.07.2023 09:08:46;0,109;0,098;0,101
07.07.2023 10:08:43;0,109;0,08;0,084
07.07.2023 11:08:45;0,097;0,086;0,103
07.07.2023 12:08:42;0,051;0,053;0,086
07.07.2023 13:08:45;0,104;0,081;0,086
07.07.2023 14:08:45;0,104;0,074;0,086
07.07.2023 15:08:43;0,096;0,094;0,084
07.07.2023 16:08:43;0,107;0,088;0,091
07.07.2023 17:08:45;0,089;0,084;0,088
07.07.2023 18:08:42;0,105;0,085;0,073
07.07.2023 19:08:45;0,121;0,093;0,09
07.07.2023 20:08:43;0,109;0,078;0,089
07.07.2023 21:08:46;0,061;0,077;0,053
07.07.2023 22:08:43;0,076;0,086;0,054
07.07.2023 23:08:44;0,102;0,081;0,093
08.07.2023 00:08:43;0,091;0,079;0,083
08.07.2023 01:08:47;0,112;0,086;0,089
08.07.2023 02:08:44;0,108;0,083;0,089
08.07.2023 03:08:43;0,102;0,089;0,093
08.07.2023 04:08:47;0,105;0,085;0,104
08.07.2023 05:08:53;0,069;0,091;0,055
08.07.2023 06:08:42;0,113;0,093;0,086
08.07.2023 07:08:41;0,104;0,09;0,086
08.07.2023 08:08:41;0,103;0,087;0,085
08.07.2023 09:08:42;0,098;0,086;0,085
08.07.2023 10:08:41;0,1;0,095;0,089
08.07.2023 11:08:45;0,111;0,086;0,083
08.07.2023 12:08:42;0,101;0,081;0,083
08.07.2023 13:08:42;0,054;0,092;0,052
08.07.2023 14:08:42;0,095;0,098;0,09
08.07.2023 15:08:44;0,099;0,076;0,094
08.07.2023 16:08:43;0,105;0,078;0,09
08.07.2023 17:08:46;0,108;0,083;0,085
08.07.2023 18:08:42;0,09;0,085;0,086
08.07.2023 19:08:46;0,06;0,054;0,058
08.07.2023 20:08:42;0,114;0,083;0,081
08.07.2023 21:08:43;0,104;0,08;0,081
08.07.2023 22:08:46;0,093;0,084;0,088
08.07.2023 23:08:46;0,107;0,088;0,083
09.07.2023 00:08:45;0,096;0,074;0,099
09.07.2023 01:08:41;0,111;0,083;0,085
09.07.2023 02:08:46;0,1;0,081;0,1
09.07.2023 03:08:45;0,102;0,094;0,088
09.07.2023 04:08:45;0,093;0,095;0,094
09.07.2023 05:08:46;0,103;0,09;0,089
09.07.2023 06:08:42;0,095;0,084;0,083
09.07.2023 07:08:43;0,097;0,092;0,083
09.07.2023 08:08:42;0,095;0,086;0,086
09.07.2023 09:08:45;0,114;0,088;0,104
09.07.2023 10:08:45;0,099;0,088;0,083
09.07.2023 11:08:45;0,1;0,086;0,081
09.07.2023 12:08:44;0,1;0,079;0,096
09.07.2023 13:08:55;0,095;0,083;0,084
09.07.2023 14:08:45;0,114;0,08;0,084
09.07.2023 15:08:42;0,111;0,094;0,077
09.07.2023 16:08:43;0,093;0,084;0,102
09.07.2023 17:08:41;0,104;0,09;0,094
09.07.2023 18:08:43;0,096;0,085;0,079
09.07.2023 19:08:45;0,094;0,098;0,09
09.07.2023 20:08:44;0,069;0,091;0,052
09.07.2023 21:08:44;0,109;0,069;0,088
09.07.2023 22:08:43;0,12;0,086;0,086
09.07.2023 23:08:45;0,111;0,09;0,088
10.07.2023 00:08:43;0,117;0,081;0,086
10.07.2023 01:08:47;0,103;0,079;0,086
10.07.2023 02:08:47;0,078;0,061;0,058
10.07.2023 03:08:47;0,106;0,092;0,086
10.07.2023 04:08:44;0,111;0,087;0,088
10.07.2023 05:08:47;0,112;0,081;0,107
10.07.2023 06:08:42;0,113;0,085;0,088
10.07.2023 07:08:42;0,123;0,08;0,084
10.07.2023 08:08:44;0,11;0,09;0,08
10.07.2023 09:08:42;0,1;0,084;0,081
10.07.2023 10:08:43;0,091;0,079;0,09
10.07.2023 11:08:40;0,081;0,087;0,048
10.07.2023 12:08:44;0,109;0,081;0,08
10.07.2023 13:08:42;0,113;0,08;0,081
10.07.2023 14:08:45;0,12;0,084;0,098
10.07.2023 15:08:42;0,116;0,084;0,077
10.07.2023 16:08:44;0,108;0,098;0,091
10.07.2023 17:08:46;0,112;0,094;0,09
10.07.2023 18:08:43;0,117;0,083;0,093
10.07.2023 19:08:43;0,096;0,081;0,056
10.07.2023 20:08:42;0,12;0,095;0,1
10.07.2023 21:08:43;0,124;0,085;0,095
10.07.2023 22:08:44;0,126;0,094;0,092
10.07.2023 23:08:42;0,111;0,087;0,093
11.07.2023 00:08:44;0,106;0,089;0,092
11.07.2023 01:08:45;0,111;0,086;0,087
11.07.2023 02:08:47;0,118;0,09;0,078
11.07.2023 03:08:42;0,105;0,09;0,087
11.07.2023 04:08:44;0,074;0,079;0,052
11.07.2023 05:08:45;0,124;0,089;0,103
11.07.2023 06:08:41;0,109;0,079;0,102
11.07.2023 07:08:45;0,09;0,099;0,098
11.07.2023 08:08:41;0,102;0,089;0,073
11.07.2023 09:08:42;0,123;0,077;0,094
11.07.2023 10:08:45;0,109;0,087;0,087
11.07.2023 11:08:42;0,11;0,082;0,096
11.07.2023 12:08:43;0,076;0,089;0,057
11.07.2023 13:08:45;0,109;0,079;0,079
11.07.2023 14:08:46;0,081;0,085;0,06
11.07.2023 15:08:45;0,097;0,088;0,08
11.07.2023 16:08:45;0,111;0,097;0,098
11.07.2023 17:08:44;0,119;0,1;0,108
11.07.2023 18:08:45;0,101;0,102;0,087
11.07.2023 19:08:45;0,106;0,094;0,089
11.07.2023 20:08:45;0,102;0,097;0,083
11.07.2023 21:08:46;0,121;0,085;0,09
11.07.2023 22:08:42;0,095;0,08;0,099
11.07.2023 23:08:44;0,098;0,089;0,088
12.07.2023 00:08:44;0,116;0,106;0,097
12.07.2023 01:08:43;0,121;0,079;0,095
12.07.2023 02:08:46;0,1;0,086;0,096
12.07.2023 03:08:42;0,102;0,094;0,097
12.07.2023 04:08:43;0,107;0,099;0,09
12.07.2023 05:08:47;0,113;0,092;0,079
12.07.2023 06:08:44;0,12;0,086;0,083
12.07.2023 07:08:43;0,111;0,083;0,083
12.07.2023 08:08:45;0,164;0,165;0,237
12.07.2023 09:08:42;0,16;0,158;0,205
12.07.2023 10:08:44;0,104;0,136;0,146
12.07.2023 11:08:41;0,171;0,126;0,152
12.07.2023 12:08:42;0,106;0,143;0,13
12.07.2023 13:08:43;0,169;0,128;0,155
12.07.2023 14:08:47;0,176;0,119;0,138
12.07.2023 15:08:46;0,168;0,132;0,131
12.07.2023 16:08:43;0,152;0,11;0,125
12.07.2023 17:08:46;0,15;0,115;0,121
12.07.2023 18:08:41;0,165;0,129;0,125
12.07.2023 19:08:45;0,146;0,129;0,12
12.07.2023 20:08:43;0,134;0,109;0,165
12.07.2023 21:08:43;0,142;0,126;0,152
12.07.2023 22:08:42;0,148;0,109;0,15
12.07.2023 23:08:43;0,137;0,114;0,161
13.07.2023 00:08:46;0,078;0,139;0,142
13.07.2023 01:08:46;0,138;0,115;0,166
13.07.2023 02:08:44;0,139;0,137;0,144
13.07.2023 03:08:46;0,074;0,107;0,216
13.07.2023 04:08:47;0,142;0,129;0,183
13.07.2023 05:08:44;0,144;0,135;0,186
13.07.2023 06:08:42;0,121;0,132;0,162
13.07.2023 07:08:43;0,149;0,135;0,195
13.07.2023 08:08:43;0,13;0,137;0,187
13.07.2023 09:08:40;2,228;2,241;1,265
13.07.2023 10:08:41;2,245;2,297;1,188
13.07.2023 11:08:44;2,302;2,249;1,149
13.07.2023 12:08:41;2,208;2,2;1,155
13.07.2023 13:08:46;2,263;2,227;1,191
13.07.2023 14:08:44;2,351;2,274;1,158
13.07.2023 15:08:42;2,253;2,244;1,219
13.07.2023 16:08:43;2,17;2,232;1,174
13.07.2023 17:08:42;2,308;2,268;1,193
13.07.2023 18:08:46;2,133;2,149;1,207
13.07.2023 19:08:45;2,293;2,125;1,217
13.07.2023 20:08:43;2,228;2,184;1,168
13.07.2023 21:08:47;2,378;2,197;1,184
13.07.2023 22:08:44;2,263;2,16;1,212
13.07.2023 23:08:42;2,326;2,249;1,146
14.07.2023 00:08:44;2,282;2,265;1,197
14.07.2023 01:08:42;2,358;2,328;1,284
14.07.2023 02:08:46;2,243;2,168;1,244
14.07.2023 03:08:45;2,506;2,378;1,277
14.07.2023 04:08:46;2,46;2,289;1,386
14.07.2023 05:08:42;2,368;2,358;1,198
14.07.2023 06:08:41;2,27;2,195;1,275
14.07.2023 07:08:43;2,312;2,272;1,231
14.07.2023 08:08:46;2,323;2,23;1,288
14.07.2023 09:08:43;2,29;2,19;1,257
14.07.2023 10:08:43;2,298;2,264;1,252
14.07.2023 11:08:42;2,325;2,229;1,247
14.07.2023 12:08:45;2,293;2,292;1,254
14.07.2023 13:08:45;2,395;2,278;1,257
14.07.2023 14:08:44;2,3;2,174;1,251
14.07.2023 15:08:46;2,286;2,251;1,263
14.07.2023 16:08:45;2,39;2,274;1,23
14.07.2023 17:08:43;2,244;2,205;1,151
14.07.2023 18:08:45;2,236;2,202;1,217
14.07.2023 19:08:43;2,264;2,152;1,21
14.07.2023 20:08:42;2,254;2,12;1,252
14.07.2023 21:08:43;2,369;2,289;1,254
14.07.2023 22:08:42;2,231;2,193;1,177
14.07.2023 23:08:43;2,339;2,223;1,257
15.07.2023 00:08:43;2,285;2,198;1,194
15.07.2023 01:08:44;2,418;2,266;1,212
15.07.2023 02:08:45;2,602;2,404;1,188
15.07.2023 03:08:45;2,396;2,253;1,239
15.07.2023 04:08:43;2,33;2,265;1,311
15.07.2023 05:08:47;2,437;2,33;1,305
15.07.2023 06:08:42;2,209;2,165;1,169
15.07.2023 07:08:44;2,297;2,276;1,304
15.07.2023 08:08:42;2,401;2,226;1,294
15.07.2023 09:08:46;2,398;2,266;1,38
15.07.2023 10:08:43;2,206;2,165;1,262
15.07.2023 11:08:45;2,28;2,217;1,314
15.07.2023 12:08:43;2,313;2,222;1,224
15.07.2023 13:08:43;2,195;2,178;1,287
15.07.2023 14:08:45;2,397;2,303;1,245
15.07.2023 15:08:44;2,221;2,171;1,173
15.07.2023 16:08:44;2,265;2,23;1,25
15.07.2023 17:08:44;2,406;2,421;1,224
15.07.2023 18:08:45;2,288;2,248;1,267
15.07.2023 19:08:46;2,278;2,29;1,294
15.07.2023 20:08:44;2,232;2,173;1,21
15.07.2023 21:08:45;2,318;2,255;1,309
15.07.2023 22:08:43;2,324;2,285;1,243
15.07.2023 23:08:44;2,209;2,097;1,196
16.07.2023 00:08:43;2,369;2,239;1,299
16.07.2023 01:08:45;2,273;2,257;1,292
16.07.2023 02:08:46;2,32;2,215;1,26
16.07.2023 03:08:43;2,302;2,247;1,262
16.07.2023 04:08:47;2,307;2,273;1,245
16.07.2023 05:08:43;2,363;2,221;1,253
16.07.2023 06:08:42;2,265;2,145;1,32
16.07.2023 07:08:45;2,267;2,189;1,287
16.07.2023 08:08:44;2,365;2,307;1,215
16.07.2023 09:08:43;2,335;2,206;1,264
16.07.2023 10:08:43;2,234;2,204;1,184
16.07.2023 11:08:44;2,305;2,225;1,226
16.07.2023 12:08:44;2,255;2,183;1,246
16.07.2023 13:08:44;2,22;2,17;1,312
16.07.2023 14:08:45;2,289;2,232;1,253
16.07.2023 15:08:45;2,238;2,169;1,274
16.07.2023 16:08:45;2,367;2,362;1,279
16.07.2023 17:08:45;2,274;2,18;1,261
16.07.2023 18:08:43;2,269;2,216;1,279
16.07.2023 19:08:42;2,307;2,195;1,214
16.07.2023 20:08:42;2,324;2,27;1,176
16.07.2023 21:08:43;2,342;2,22;1,146
16.07.2023 22:08:45;2,324;2,279;1,191
16.07.2023 23:08:44;2,321;2,32;1,251
17.07.2023 00:08:42;2,235;2,266;1,275
17.07.2023 01:08:44;2,243;2,321;1,261
17.07.2023 02:08:48;2,486;2,318;1,345
17.07.2023 03:08:45;2,234;2,21;1,294
17.07.2023 04:08:46;2,281;2,18;1,384
17.07.2023 05:08:45;2,286;2,255;1,346
17.07.2023 06:08:44;2,335;2,265;1,301
17.07.2023 07:08:40;2,204;2,165;1,14
17.07.2023 08:08:43;2,264;2,29;1,221
17.07.2023 09:08:43;2,233;2,174;1,254
17.07.2023 10:08:45;2,237;2,228;1,274
17.07.2023 11:08:41;2,246;2,215;1,27
17.07.2023 12:08:45;2,147;2,205;1,163
17.07.2023 13:08:45;2,32;2,314;1,23
17.07.2023 14:08:44;2,334;2,284;1,189
17.07.2023 15:08:42;2,192;2,162;1,305
17.07.2023 16:08:43;2,299;2,277;1,225
17.07.2023 17:08:43;2,276;2,199;1,294
17.07.2023 18:08:44;2,393;2,406;1,289
17.07.2023 19:08:44;2,291;2,221;1,262
17.07.2023 20:08:45;2,362;2,263;1,269
17.07.2023 21:08:43;2,253;2,27;1,207
17.07.2023 22:08:43;2,222;2,21;1,219
17.07.2023 23:08:47;2,174;2,252;1,24
18.07.2023 00:08:45;2,366;2,22;1,22
18.07.2023 01:08:43;2,184;2,18;1,29
18.07.2023 02:08:42;2,363;2,261;1,252
18.07.2023 03:08:45;2,242;2,196;1,226
18.07.2023 04:08:47;2,23;2,196;1,228
18.07.2023 05:08:47;2,175;2,12;1,219
18.07.2023 06:08:43;2,286;2,253;1,21
18.07.2023 07:08:45;2,142;2,187;1,26
18.07.2023 08:08:43;2,328;2,258;1,285
18.07.2023 09:08:42;2,267;2,197;1,235
18.07.2023 10:08:42;2,292;2,246;1,251
18.07.2023 11:08:42;3,586;3,705;1,949
18.07.2023 12:08:46;3,428;3,79;1,883
18.07.2023 13:08:43;3,143;3,457;1,982
18.07.2023 14:08:45;3,147;3,335;1,795
18.07.2023 15:08:43;3,168;3,423;1,807
18.07.2023 16:08:43;3,039;3,179;1,933
18.07.2023 17:08:44;3,28;3,515;1,942
18.07.2023 18:08:43;3,097;3,336;1,88
18.07.2023 19:08:42;3,047;3,434;1,697
18.07.2023 20:08:42;3,503;3,681;1,785
18.07.2023 21:08:42;3,304;3,454;1,779
18.07.2023 22:08:45;2,173;2,202;1,013
18.07.2023 23:08:45;2,288;2,243;1,103
19.07.2023 00:08:46;2,349;2,279;1,098
19.07.2023 01:08:43;2,309;2,316;1,196
19.07.2023 02:08:45;2,358;2,286;1,103
19.07.2023 03:08:46;2,238;2,233;1,204
19.07.2023 04:08:47;2,338;2,38;1,214
19.07.2023 05:08:47;2,271;2,254;1,262
19.07.2023 06:08:42;2,301;2,335;1,164
19.07.2023 07:08:45;2,192;2,156;1,193
19.07.2023 08:08:46;2,275;2,283;1,201
19.07.2023 09:08:41;2,16;2,085;1,209
19.07.2023 10:08:46;2,233;2,212;1,089
19.07.2023 11:08:45;2,227;2,268;1,113
19.07.2023 12:08:47;2,178;2,2;1,158
19.07.2023 13:08:45;2,32;2,329;1,276
19.07.2023 14:08:44;2,192;2,239;1,261
19.07.2023 15:08:42;2,192;2,186;1,16
19.07.2023 16:08:42;2,247;2,288;1,212
19.07.2023 17:08:45;2,153;2,16;1,161
19.07.2023 18:08:43;2,385;2,243;1,181
19.07.2023 19:08:42;2,086;2,15;1,119
19.07.2023 20:08:42;2,146;2,135;1,193
19.07.2023 21:08:52;2,245;2,185;1,187
19.07.2023 22:08:44;2,266;2,192;1,143
19.07.2023 23:08:43;2,233;2,257;1,21
20.07.2023 00:08:43;2,213;2,225;1,165
20.07.2023 01:08:46;2,246;2,281;1,192
