t,aX,aY,aZ
19333.865000002384,0.851,0.155,0.235
19336.368000002385,1.086,-0.191,-0.293
19338.870000002385,1.112,-1.062,-0.149
19341.373000002386,1.220,-0.632,0.245
19343.875000002387,1.527,0.123,-0.110
19346.378000002387,0.871,0.034,0.452
19348.880000002388,0.769,1.074,0.340
19351.382000002388,0.318,0.456,0.007
19353.88500000239,0.318,0.456,0.007
19356.38700000239,0.753,-0.171,0.086
19358.89000000239,1.586,0.132,-0.363
19361.39200000239,1.490,-0.380,-0.072
19363.89500000239,1.478,-0.984,-0.085
19366.39700000239,1.556,0.690,-0.017
19368.90000000239,0.648,-0.080,0.253
19371.402000002392,0.647,0.084,0.246
19373.904000002392,1.087,0.304,0.134
19376.407000002393,1.074,-0.263,-0.164
19378.909000002393,1.193,-0.444,0.077
19381.412000002394,1.316,0.022,0.172
19383.914000002394,0.977,0.059,0.199
19386.417000002395,0.781,0.350,0.284
19388.919000002395,0.980,0.980,0.211
19391.422000002396,0.639,-0.298,0.117
19393.924000002396,0.759,0.079,0.206
19396.426000002397,0.759,0.079,0.206
19398.929000002398,1.159,-0.160,-0.327
19401.431000002398,1.180,-1.031,-0.164
19403.9340000024,1.279,-0.903,0.225
19406.4360000024,1.655,0.159,-0.238
19408.9390000024,0.842,0.105,0.641
19411.4410000024,0.648,1.037,0.287
19413.9440000024,0.405,0.465,-0.062
19416.4460000024,0.845,-0.236,0.184
19418.9480000024,1.571,0.172,-0.352
19421.451000002402,1.490,-0.266,-0.002
19423.953000002402,1.394,-0.797,-0.074
19426.456000002403,1.418,0.690,0.190
19428.958000002403,0.718,-0.049,0.115
19431.461000002404,0.730,-0.054,0.202
19433.963000002404,1.097,0.352,0.144
19436.465000002405,1.081,-0.263,-0.263
19438.968000002405,1.159,-0.547,0.100
19441.470000002406,1.159,-0.547,0.100
19443.973000002406,1.301,-0.063,0.219
19446.475000002407,0.960,0.092,0.196
19448.978000002407,0.765,0.353,0.227
19451.480000002408,0.976,1.141,0.383
19453.98300000241,0.593,-0.341,0.097
19456.48500000241,0.732,-0.024,0.128
19458.98700000241,1.202,-0.057,-0.316
19461.49000000241,1.199,-0.938,-0.150
19463.99200000241,1.339,-0.942,0.145
19466.49500000241,1.767,0.159,-0.294
19468.99700000241,0.831,0.042,0.609
19471.500000002412,0.641,0.946,0.293
19474.002000002412,0.485,0.577,-0.049
19476.505000002413,0.909,-0.244,0.188
19479.007000002413,1.562,0.140,-0.283
19481.509000002414,1.562,0.140,-0.283
19484.012000002414,1.464,-0.266,-0.032
19486.514000002415,1.351,-0.687,-0.075
19489.017000002415,1.343,0.812,0.290
19491.519000002416,0.737,0.079,0.030
19494.022000002416,0.762,-0.182,0.327
19496.524000002417,1.124,0.245,0.113
19499.027000002417,1.027,-0.243,-0.282
19501.529000002418,1.133,-0.613,0.124
19504.03100000242,1.210,-0.109,0.212
19506.53400000242,0.975,0.007,0.220
19509.03600000242,0.784,0.219,0.248
19511.53900000242,1.019,1.340,0.319
19514.04100000242,0.530,-0.109,-0.035
19516.54400000242,0.656,-0.145,0.115
19519.04600000242,1.269,-0.051,-0.320
19521.54800000242,1.230,-0.820,-0.187
19524.051000002422,1.230,-0.820,-0.187
19526.553000002423,1.382,-1.080,0.094
19529.056000002423,1.853,0.276,-0.406
19531.558000002424,0.789,0.101,0.626
19534.061000002424,0.565,0.701,0.309
19536.563000002425,0.581,0.499,0.009
19539.066000002425,0.952,-0.160,0.132
19541.568000002426,1.530,0.133,-0.286
19544.070000002426,1.480,-0.212,0.038
19546.573000002427,1.315,-0.556,-0.062
19549.075000002427,1.180,0.750,0.468
19551.578000002428,0.720,0.284,0.012
19554.08000000243,0.730,-0.299,0.355
19556.58300000243,1.090,0.175,0.173
19559.08500000243,1.029,-0.251,-0.345
19561.58800000243,1.094,-0.759,0.117
19564.09000000243,1.094,-0.759,0.117
19566.59200000243,1.165,-0.149,0.190
19569.09500000243,1.012,0.050,0.237
19571.59700000243,0.834,0.242,0.157
19574.100000002432,0.980,1.290,0.418
19576.602000002433,0.487,-0.098,-0.017
19579.105000002433,0.577,-0.142,0.155
19581.607000002434,1.344,0.050,-0.352
19584.110000002434,1.301,-0.758,-0.119
19586.612000002435,1.457,-1.229,0.030
19589.114000002435,1.870,0.309,-0.391
19591.617000002436,0.741,0.086,0.613
19594.119000002436,0.601,0.640,0.288
19596.622000002437,0.767,0.492,0.003
19599.124000002437,1.037,-0.156,0.086
19601.627000002438,1.462,0.048,-0.181
19604.12900000244,1.465,-0.124,0.081
19606.63200000244,1.240,-0.397,-0.060
19609.13400000244,1.240,-0.397,-0.060
19611.63600000244,1.087,0.787,0.546
19614.13900000244,0.828,0.351,-0.016
19616.64100000244,0.734,-0.489,0.273
19619.14400000244,0.993,0.145,0.334
19621.64600000244,1.056,-0.173,-0.296
19624.149000002442,1.113,-0.950,-0.016
19626.651000002443,1.180,-0.380,0.209
19629.153000002443,1.133,0.076,0.163
19631.656000002444,0.824,0.327,0.194
19634.158000002444,0.943,1.295,0.406
19636.661000002445,0.409,-0.048,-0.020
19639.163000002445,0.601,-0.173,0.101
19641.666000002446,1.391,0.117,-0.322
19644.168000002446,1.324,-0.610,-0.088
19646.671000002447,1.498,-1.228,-0.027
19649.173000002447,1.498,-1.228,-0.027
19651.675000002448,1.855,0.460,-0.358
19654.17800000245,0.695,-0.013,0.522
19656.68000000245,0.547,0.480,0.318
19659.18300000245,0.873,0.446,0.116
19661.68500000245,1.108,-0.077,0.038
19664.18800000245,1.379,-0.093,-0.156
19666.69000000245,1.415,-0.208,0.040
19669.19300000245,1.139,-0.212,0.050
19671.69500000245,0.976,0.805,0.516
19674.197000002452,0.892,0.548,-0.049
19676.700000002453,0.765,-0.572,0.144
19679.202000002453,0.952,0.118,0.284
19681.705000002454,1.019,-0.192,-0.280
19684.207000002454,1.108,-0.915,-0.078
19686.710000002455,1.172,-0.505,0.211
19689.212000002455,1.272,0.069,0.121
19691.715000002456,1.272,0.069,0.121
19694.217000002456,0.852,0.190,0.315
19696.719000002457,0.845,1.295,0.456
19699.222000002457,0.336,0.163,0.050
19701.724000002458,0.652,-0.172,0.113
19704.22700000246,1.503,0.107,-0.376
19706.72900000246,1.402,-0.587,-0.070
19709.23200000246,1.507,-1.149,-0.072
19711.73400000246,1.734,0.702,-0.188
19714.23600000246,0.670,-0.025,0.382
19716.73900000246,0.601,0.172,0.288
19719.24100000246,0.976,0.374,0.147
19721.74400000246,1.089,-0.109,-0.054
19724.246000002462,1.293,-0.184,-0.057
19726.749000002463,1.413,-0.141,0.129
19729.251000002463,1.092,-0.095,0.109
19731.754000002464,1.092,-0.095,0.109
19734.256000002464,0.862,0.640,0.456
19736.758000002465,0.938,0.762,0.074
19739.261000002465,0.758,-0.551,0.204
19741.763000002466,0.922,0.162,0.219
19744.266000002466,1.059,-0.149,-0.325
19746.768000002467,1.116,-1.062,-0.119
19749.271000002467,1.194,-0.629,0.262
19751.773000002468,1.376,0.171,0.026
19754.27600000247,0.867,0.188,0.452
19756.77800000247,0.824,1.132,0.320
19759.28000000247,0.355,0.215,-0.016
19761.78300000247,0.683,-0.125,0.232
19764.28500000247,1.523,0.206,-0.313
19766.78800000247,1.438,-0.494,-0.163
19769.29000000247,1.499,-1.056,-0.055
19771.79300000247,1.656,0.687,-0.093
19774.295000002472,0.663,-0.023,0.331
19776.798000002473,0.663,-0.023,0.331
19779.300000002473,0.609,0.077,0.273
19781.802000002474,1.062,0.371,0.016
19784.305000002474,1.117,-0.176,-0.143
19786.807000002475,1.242,-0.337,0.030
19789.310000002475,1.343,-0.086,0.194
19791.812000002476,0.980,0.082,0.155
19794.315000002476,0.788,0.556,0.398
19796.817000002477,0.949,0.780,0.098
19799.319000002477,0.712,-0.493,0.085
19801.822000002478,0.876,0.146,0.298
19804.324000002478,1.069,-0.140,-0.307
19806.82700000248,1.112,-1.095,-0.157
19809.32900000248,1.257,-0.721,0.225
19811.83200000248,1.538,0.162,-0.075
19814.33400000248,0.842,0.186,0.478
19816.83700000248,0.753,1.032,0.289
19819.33900000248,0.753,1.032,0.289
19821.84100000248,0.398,0.383,0.040
19824.344000002482,0.757,-0.246,0.183
19826.846000002482,1.578,0.140,-0.356
19829.349000002483,1.456,-0.399,-0.088
19831.851000002483,1.454,-0.872,-0.049
19834.354000002484,1.577,0.771,-0.013
19836.856000002485,0.694,-0.134,0.257
19839.359000002485,0.684,-0.056,0.337
19841.861000002486,1.140,0.394,0.100
19844.363000002486,1.121,-0.138,-0.181
19846.866000002487,1.215,-0.488,0.024
19849.368000002487,1.301,-0.080,0.184
19851.871000002488,0.938,0.081,0.226
19854.373000002488,0.774,0.445,0.340
19856.87600000249,0.952,0.983,0.222
19859.37800000249,0.952,0.983,0.222
19861.88100000249,0.644,-0.383,0.048
19864.38300000249,0.740,0.029,0.256
19866.88500000249,1.094,-0.119,-0.296
19869.38800000249,1.160,-0.969,-0.169
19871.89000000249,1.318,-0.794,0.196
19874.393000002492,1.729,0.190,-0.227
19876.895000002492,0.874,0.053,0.555
19879.398000002493,0.679,0.844,0.311
19881.900000002493,0.443,0.561,0.019
19884.403000002494,0.871,-0.158,0.146
19886.905000002494,1.607,0.069,-0.399
19889.407000002495,1.508,-0.330,-0.001
19891.910000002496,1.415,-0.696,-0.062
19894.412000002496,1.406,0.844,0.235
19896.915000002497,0.749,-0.021,0.101
19899.417000002497,0.749,-0.021,0.101
19901.920000002498,0.727,-0.164,0.297
19904.422000002498,1.132,0.257,0.203
19906.9240000025,1.039,-0.265,-0.282
19909.4270000025,1.132,-0.562,0.121
19911.9290000025,1.254,0.021,0.230
19914.4320000025,0.968,0.079,0.245
19916.9340000025,0.745,0.222,0.222
19919.4370000025,0.962,1.123,0.337
19921.9390000025,0.586,-0.191,0.023
19924.442000002502,0.665,-0.010,0.159
19926.944000002502,1.194,-0.082,-0.352
19929.446000002503,1.225,-0.941,-0.181
19931.949000002503,1.331,-0.932,0.175
19934.451000002504,1.793,0.289,-0.361
19936.954000002504,0.797,0.006,0.670
19939.456000002505,0.595,0.773,0.295
19941.959000002505,0.547,0.521,-0.083
19944.461000002506,0.547,0.521,-0.083
19946.964000002507,0.921,-0.189,0.202
19949.466000002507,1.561,0.145,-0.316
19951.968000002507,1.529,-0.149,-0.038
19954.471000002508,1.359,-0.610,-0.087
19956.97300000251,1.287,0.785,0.359
19959.47600000251,0.722,0.043,0.027
19961.97800000251,0.762,-0.194,0.318
19964.48100000251,1.149,0.274,0.097
19966.98300000251,1.050,-0.301,-0.320
19969.48600000251,1.124,-0.697,0.095
19971.98800000251,1.178,-0.020,0.266
19974.49000000251,0.956,0.180,0.230
19976.993000002512,0.773,0.201,0.184
19979.495000002513,0.992,1.233,0.390
19981.998000002513,0.520,-0.153,0.068
19984.500000002514,0.632,-0.074,0.137
19987.003000002514,0.632,-0.074,0.137
19989.505000002515,1.289,-0.015,-0.387
19992.007000002515,1.264,-0.772,-0.180
19994.510000002516,1.406,-1.087,0.077
19997.012000002516,1.847,0.253,-0.346
19999.515000002517,0.777,0.050,0.586
20002.017000002517,0.553,0.726,0.272
20004.520000002518,0.655,0.516,0.003
20007.02200000252,0.980,-0.243,0.140
20009.52500000252,1.507,0.081,-0.238
20012.02700000252,1.461,-0.064,0.017
20014.52900000252,1.249,-0.395,-0.087
20017.03200000252,1.140,0.737,0.475
20019.53400000252,0.819,0.168,-0.052
20022.03700000252,0.819,-0.403,0.319
20024.53900000252,1.134,0.253,0.179
20027.042000002522,1.134,0.253,0.179
20029.544000002523,0.992,-0.227,-0.322
20032.047000002523,1.124,-0.780,0.046
20034.549000002524,1.180,-0.197,0.262
20037.051000002524,1.034,0.046,0.202
20039.554000002525,0.800,0.194,0.204
20042.056000002525,0.937,1.371,0.437
20044.559000002526,0.480,-0.023,-0.017
20047.061000002526,0.632,-0.224,0.109
20049.564000002527,1.342,0.045,-0.307
20052.066000002527,1.279,-0.582,-0.185
20054.569000002528,1.462,-1.085,0.068
20057.07100000253,1.882,0.347,-0.424
20059.57300000253,0.717,-0.066,0.503
20062.07600000253,0.519,0.511,0.324
20064.57800000253,0.753,0.515,0.035
20067.08100000253,1.086,-0.185,0.034
20069.58300000253,1.086,-0.185,0.034
20072.08600000253,1.515,0.048,-0.218
20074.58800000253,1.483,-0.156,0.084
20077.090000002532,1.184,-0.348,-0.024
20079.593000002533,1.038,0.757,0.535
20082.095000002533,0.866,0.413,0.004
20084.598000002534,0.779,-0.447,0.273
20087.100000002534,1.062,0.128,0.241
20089.603000002535,1.014,-0.239,-0.312
20092.105000002535,1.059,-0.853,0.042
20094.608000002536,1.156,-0.254,0.215
20097.110000002536,1.131,0.015,0.159
20099.612000002537,0.827,0.132,0.184
20102.115000002537,0.925,1.284,0.399
20104.617000002538,0.405,0.092,0.019
20107.12000000254,0.633,-0.195,0.059
20109.62200000254,1.480,0.175,-0.349
20112.12500000254,1.480,0.175,-0.349
20114.62700000254,1.359,-0.582,-0.110
20117.13000000254,1.484,-1.191,-0.001
20119.63200000254,1.837,0.445,-0.384
20122.13400000254,0.695,0.012,0.507
20124.63700000254,0.521,0.405,0.315
20127.139000002542,0.859,0.359,0.074
20129.642000002543,1.081,-0.169,0.063
20132.144000002543,1.413,0.065,-0.102
20134.647000002544,1.469,-0.047,0.053
20137.149000002544,1.148,-0.260,-0.031
20139.652000002545,0.928,0.594,0.496
20142.154000002545,0.905,0.609,0.109
20144.656000002546,0.740,-0.470,0.293
20147.159000002546,0.925,0.095,0.186
20149.661000002547,1.009,-0.195,-0.343
20152.164000002547,1.009,-0.195,-0.343
20154.666000002548,1.092,-1.025,-0.052
20157.16900000255,1.188,-0.611,0.234
20159.67100000255,1.381,0.077,0.015
20162.17400000255,0.865,0.206,0.382
20164.67600000255,0.842,1.180,0.312
20167.17800000255,0.401,0.209,-0.057
20169.68100000255,0.706,-0.169,0.168
20172.18300000255,1.578,0.297,-0.332
20174.68600000255,1.444,-0.419,-0.149
20177.188000002552,1.492,-1.199,-0.095
20179.691000002553,1.688,0.595,-0.129
20182.193000002553,0.655,-0.036,0.321
20184.695000002554,0.587,0.199,0.271
20187.198000002554,0.983,0.305,0.040
20189.700000002555,1.062,-0.133,-0.082
20192.203000002555,1.295,-0.204,0.031
20194.705000002556,1.295,-0.204,0.031
20197.208000002556,1.391,-0.031,0.154
20199.710000002557,0.996,-0.049,0.152
20202.213000002557,0.809,0.545,0.428
20204.715000002558,1.000,0.781,0.030
20207.217000002558,0.730,-0.508,0.100
20209.72000000256,0.870,0.097,0.256
20212.22200000256,1.046,-0.129,-0.306
20214.72500000256,1.126,-0.966,-0.122
20217.22700000256,1.240,-0.801,0.206
20219.73000000256,1.600,0.094,-0.108
20222.23200000256,0.859,0.180,0.469
20224.73500000256,0.714,1.043,0.288
20227.237000002562,0.374,0.344,-0.048
20229.739000002563,0.847,-0.160,0.188
20232.242000002563,1.610,0.226,-0.312
20234.744000002564,1.444,-0.341,-0.113
20237.247000002564,1.444,-0.341,-0.113
20239.749000002565,1.434,-0.891,-0.071
20242.252000002565,1.482,0.779,0.170
20244.754000002566,0.745,0.012,0.109
20247.257000002566,0.706,-0.191,0.134
20249.759000002567,1.093,0.274,0.147
20252.261000002567,1.038,-0.101,-0.220
20254.764000002568,1.148,-0.493,0.132
20257.266000002568,1.277,-0.124,0.180
20259.76900000257,0.968,0.062,0.219
20262.27100000257,0.757,0.327,0.211
20264.77400000257,0.988,1.164,0.355
20267.27600000257,0.601,-0.298,0.043
20269.77800000257,0.712,0.027,0.147
20272.28100000257,1.184,-0.013,-0.345
20274.78300000257,1.162,-0.962,-0.142
20277.286000002572,1.162,-0.962,-0.142
20279.788000002573,1.327,-1.024,0.157
20282.291000002573,1.801,0.282,-0.332
20284.793000002574,0.827,0.043,0.636
20287.296000002574,0.632,0.735,0.289
20289.798000002575,0.490,0.493,-0.086
20292.300000002575,0.918,-0.060,0.243
20294.803000002576,1.604,0.212,-0.337
20297.305000002576,1.526,-0.322,-0.056
20299.808000002577,1.358,-0.723,-0.113
20302.310000002577,1.305,0.859,0.355
20304.813000002578,0.741,0.144,0.012
20307.315000002578,0.751,-0.301,0.193
20309.81800000258,1.109,0.229,0.201
20312.32000000258,1.030,-0.173,-0.306
20314.82200000258,1.117,-0.638,0.068
20317.32500000258,1.117,-0.638,0.068
20319.82700000258,1.215,-0.130,0.222
20322.33000000258,1.004,0.140,0.222
20324.83200000258,0.762,0.246,0.142
20327.335000002582,0.969,1.133,0.468
20329.837000002582,0.472,-0.224,0.084
20332.340000002583,0.672,0.097,0.144
20334.842000002584,1.337,0.061,-0.343
20337.344000002584,1.258,-0.932,-0.172
20339.847000002585,1.417,-1.160,0.063
20342.349000002585,1.852,0.383,-0.379
20344.852000002586,0.737,0.043,0.672
20347.354000002586,0.562,0.573,0.259
20349.857000002587,0.695,0.521,-0.018
20352.359000002587,0.999,-0.145,0.181
20354.861000002587,1.472,0.141,-0.229
20357.364000002588,1.465,-0.171,-0.009
20359.86600000259,1.465,-0.171,-0.009
20362.36900000259,1.257,-0.435,-0.057
20364.87100000259,1.097,0.729,0.507
20367.37400000259,0.865,0.249,-0.066
20369.87600000259,0.781,-0.431,0.222
20372.37900000259,1.034,0.331,0.298
20374.88100000259,1.006,-0.212,-0.322
20377.383000002592,1.094,-0.992,0.038
20379.886000002592,1.168,-0.298,0.227
20382.388000002593,1.053,0.117,0.171
20384.891000002594,0.773,0.257,0.145
20387.393000002594,0.912,1.163,0.469
20389.896000002595,0.438,-0.060,0.087
20392.398000002595,0.672,-0.087,0.109
20394.901000002596,1.430,0.156,-0.367
20397.403000002596,1.308,-0.727,-0.220
20399.905000002596,1.308,-0.727,-0.220
20402.408000002597,1.476,-1.160,0.001
20404.910000002597,1.882,0.461,-0.332
20407.413000002598,0.688,-0.038,0.423
20409.9150000026,0.499,0.449,0.274
20412.4180000026,0.790,0.550,0.087
20414.9200000026,1.085,-0.062,0.047
20417.4230000026,1.512,-0.098,-0.203
20419.9250000026,1.456,-0.172,0.065
20422.4270000026,1.148,-0.204,0.007
20424.9300000026,0.961,0.773,0.535
20427.432000002602,0.871,0.288,0.027
20429.935000002602,0.808,-0.410,0.225
20432.437000002603,0.999,0.241,0.249
20434.940000002603,0.988,-0.223,-0.274
20437.442000002604,1.082,-0.976,-0.031
20439.944000002604,1.173,-0.306,0.241
20442.447000002605,1.152,0.074,0.117
20444.949000002605,1.152,0.074,0.117
20447.452000002606,0.812,0.136,0.154
20449.954000002606,0.898,1.265,0.438
20452.457000002607,0.409,0.173,0.047
20454.959000002607,0.632,-0.141,0.073
20457.462000002608,1.452,0.039,-0.363
20459.96400000261,1.316,-0.616,-0.149
20462.46600000261,1.479,-1.095,0.014
20464.96900000261,1.812,0.559,-0.312
20467.47100000261,0.699,-0.122,0.378
20469.97400000261,0.566,0.329,0.281
20472.47600000261,0.898,0.485,0.137
20474.97900000261,1.077,-0.110,-0.077
20477.481000002612,1.370,-0.163,-0.137
20479.984000002612,1.438,-0.080,0.139
20479.984000002612,-0.733,-1.532,0.061
20482.486000002613,0.767,0.038,0.498
20484.989000002613,1.999,0.621,-0.153
20487.491000002614,1.535,-0.580,-0.457
20489.994000002614,0.859,0.050,0.350
20492.496000002615,1.999,0.498,-0.657
20494.999000002616,0.882,0.062,0.543
20497.501000002616,0.902,1.511,0.586
20500.004000002617,0.462,-0.244,-0.033
20502.506000002617,0.780,0.087,0.249
20505.008000002617,1.061,-0.220,-0.312
20507.511000002618,1.101,-0.970,-0.049
20510.01300000262,1.134,-0.263,0.279
20512.51600000262,1.034,0.069,0.194
20515.01800000262,0.770,0.203,0.180
20517.52100000262,0.969,1.311,0.358
20520.02300000262,0.477,-0.158,-0.035
20522.52600000262,0.477,-0.158,-0.035
20525.02800000262,0.648,-0.066,0.144
20527.53000000262,1.298,0.059,-0.283
20530.033000002622,1.230,-0.872,-0.188
20532.535000002623,1.413,-1.164,0.045
20535.038000002623,1.854,0.271,-0.385
20537.540000002624,0.796,0.137,0.704
20540.043000002624,0.586,0.746,0.271
20542.545000002625,0.631,0.452,-0.049
20545.047000002625,0.938,-0.200,0.190
20547.550000002626,1.517,0.175,-0.270
20550.052000002626,1.506,-0.205,-0.010
20552.555000002627,1.321,-0.551,-0.087
20555.057000002627,1.219,0.800,0.461
20557.560000002628,0.764,0.198,-0.001
20560.06200000263,0.769,-0.352,0.264
20562.56500000263,1.144,0.175,0.149
20565.06700000263,1.144,0.175,0.149
20567.56900000263,1.030,-0.188,-0.341
20570.07200000263,1.110,-0.754,0.062
20572.57400000263,1.186,-0.223,0.243
20575.07700000263,0.995,0.059,0.203
20577.57900000263,0.762,0.267,0.222
20580.082000002632,0.944,1.292,0.357
20582.584000002633,0.492,-0.152,0.007
20585.087000002633,0.652,-0.087,0.090
20587.589000002634,1.311,0.142,-0.316
20590.091000002634,1.248,-0.731,-0.188
20592.594000002635,1.426,-1.189,0.007
20595.096000002635,1.905,0.387,-0.426
20597.599000002636,0.758,0.023,0.499
20600.101000002636,0.523,0.530,0.350
20602.604000002637,0.742,0.436,0.030
20605.106000002637,1.038,-0.109,0.159
20607.609000002638,1.038,-0.109,0.159
20610.11100000264,1.514,0.023,-0.241
20612.61300000264,1.478,-0.210,-0.015
20615.11600000264,1.234,-0.371,-0.055
20617.61800000264,1.043,0.840,0.587
20620.12100000264,0.844,0.371,0.059
20622.62300000264,0.789,-0.457,0.292
20625.12600000264,1.081,0.193,0.202
20627.62800000264,1.016,-0.176,-0.328
20630.130000002642,1.108,-0.898,-0.005
20632.633000002643,1.156,-0.329,0.233
20635.135000002643,1.109,0.065,0.141
20637.638000002644,0.766,0.186,0.243
20640.140000002644,0.905,1.267,0.320
20642.643000002645,0.444,0.029,0.015
20645.145000002645,0.680,-0.024,0.128
20647.648000002646,0.680,-0.024,0.128
20650.150000002646,1.454,0.147,-0.343
20652.652000002647,1.319,-0.697,-0.150
20655.155000002647,1.453,-1.213,-0.024
20657.657000002648,1.859,0.509,-0.341
20660.16000000265,0.702,0.012,0.449
